id_plot,lat,lon
7100804002,-76.585602,45.802436
7100804702,-76.389176,45.850671
7100805301,-76.46669,45.882374
7100807402,-77.187914,46.082838
7100810801,-75.197922,46.466877
7100812201,-76.016071,46.583747
7100900602,-74.298111,50.143168
7100900801,-73.416023,50.233399
7101003301,-73.94973,51.08341
7102102001,0,0
7102200802,-61.080438,51.217323
7108400101,-73.249589,49.188301
7109501601,-74.951035,46.649288
7109600402,-76.426754,45.885271
7109603601,-75.727677,46.380453
7109611602,-75.430211,47.299279
7200500501,-77.564794,46.9494
7200701802,-78.212465,49.730811
7200900402,-76.812845,50.06963
7200901302,-77.526742,50.265824
7201500202,-59.445976,51.129882
7208802501,-78.5644,47.33788
7209000602,-78.101392,46.279351
7209001901,-78.332637,46.366831
7209301702,-78.92252,46.701452
7209303702,-78.596306,46.8703
7209303901,-79.049393,46.883978
7209304101,-79.132195,46.883963
7209304601,-78.065926,47.049875
7209402701,-76.741671,46.984372
7209403202,-76.139645,47.015727
7209409402,-76.275559,47.357198
7209409802,-76.181259,47.39481
7209410102,-76.029793,47.397032
7209500402,-76.929141,46.686229
7209604901,-77.415414,47.11653
7209701302,-77.870191,46.720187
7300800301,-74.465529,47.166583
7301101402,-61.768753,51.661695
7303500201,-75.001017,47.583543
7303600102,-74.610996,48.219096
7309600701,-76.333138,47.653745
7309800901,-74.601095,47.116456
7309802601,-75.082483,47.333188
7309804102,-74.755689,47.49831
7309804401,-74.699316,47.696756
7401203802,-69.494677,52.498037
7401203902,-70.018134,52.669539
7401600801,-68.565224,51.29978
7401601702,-68.819122,51.553068
7401602902,-69.078196,51.829056
7409800902,-74.044386,47.834011
7501001601,-76.865937,48.333484
7501002401,-75.748782,48.467322
7501108202,-68.364838,48.454063
7501200901,-76.949663,48.41639
7501401001,-78.81791,48.08398
7501408401,-78.883272,49.799707
7501501201,-70.600326,51.151482
7501702002,-78.01024,47.73199
7501702402,-79.12792,47.73166
7501703602,-78.21317,47.88023
7506900502,-66.654128,48.299314
7507400102,-71.519383,49.236699
7507601501,-71.916411,50.467283
7601100401,-65.599846,48.200594
7601100702,-66.163473,48.370277
7601204801,-64.831813,49.133213
7601301602,-70.862885,48.553149
7601302001,-70.949439,48.61597
7601501002,-73.804477,46.203061
7601502402,-73.915822,46.262596
7601601202,-75.321399,45.698704
7601806901,-72.783858,46.384172
7601903802,-72.243797,47.684831
7608100901,-69.383428,48.749909
7608200201,-69.561968,48.834726
7608606001,-74.399262,46.750453
7608607001,-73.666062,46.86721
7608609101,-74.198011,47.000551
7608800302,-74.695696,45.889664
7608802701,-74.541364,46.525643
7608803001,-74.322505,46.549424
7608804402,-74.660005,46.945956
7609300701,-71.582081,47.283913
7609500402,-73.102827,46.970386
7609502801,-72.468308,47.204741
7609504102,-72.560858,47.2718
7609504401,-72.185096,47.278971
7609505202,-72.702291,47.357062
7609506201,0,0
7609600401,-73.200097,46.816784
7609800501,-65.91571,48.366843
7701403402,-64.115349,51.220099
7709900102,-68.116397,49.296431
8509702102,-69.762706,46.969983
8609101002,-65.832237,48.253865
8609102102,-64.433072,48.803449
8709600502,-79.005514,47.468336
8709605101,-79.266308,49.116672
8809408302,-78.14754,47.919002
8809412701,-65.982872,48.773576
8809415802,-71.350057,49.737619
8901802702,-67.96212,49.530771
8901804701,-67.048656,49.833166
8902101902,-65.239555,51.644838
8902200802,-60.613947,51.046484
8902301002,-59.268917,51.237879
8909202601,-79.50476,48.05751
9009101602,-71.477411,47.183236
9100202402,-71.11741,51.6307
9100302601,-68.18148,51.501634
9109603201,-70.686095,45.988779
9109605802,-75.894974,46.565945
9109607801,-71.975756,47.139734
9109610101,-67.199484,48.006517
9203709301,-70.066264,48.003923
9204305301,-73.216139,49.666432
9204503602,-76.169261,48.746327
9204600301,-76.786472,49.203523
9209600802,-77.190312,46.013973
9209604601,-73.353933,48.980792
9209604801,-73.416257,49.130647
9305003701,-76.817076,47.850119
9305003702,-76.822481,47.84898
9305004701,-76.51619,47.917134
9309700301,-63.459011,49.449514
9402301601,-76.198754,45.833564
9500700102,-67.171425,48.018124
9500700902,-68.348909,48.362898
9509802401,-64.369034,48.96178
9700701402,-65.6789,48.180298
9709902501,-71.146056,47.308424
9801701202,-71.054858,45.884658
9809901701,0,0
1000100101,-78.731309,50.46561
7000408302,-70.370736,45.868098
7000409801,-70.865176,46.05088
7000410602,-70.560945,46.135133
7000413102,0,0
7000413301,-71.399177,46.333135
7000602701,-71.050433,46.76719
7000700301,-72.165326,45.83313
7000701401,-72.381633,46.284163
7000701601,-71.599332,46.317359
7100601202,-71.113487,47.029391
7100605302,-70.588814,47.600563
7102201002,-61.687646,51.280586
7109400602,-76.900553,46.061712
7109605501,-76.127143,46.580848
7109607102,-76.097313,46.701676
7109608302,-76.306885,46.768495
7109609401,-75.713734,46.893365
7109609702,-75.434276,46.948573
7109612101,-75.298546,47.43084
7109900202,-76.717184,45.970737
7109900502,-76.65545,46.067308
7200701402,-77.696767,49.603181
7200902401,-76.799205,50.467165
7201501102,-58.337311,51.782896
7201501301,0,0
7208801502,-78.297278,46.951716
7208802601,-78.578971,47.327009
7209001101,-77.900214,46.316544
7209001201,-78.082976,46.316999
7209001701,-78.283222,46.349913
7209002502,-78.118839,46.41351
7209002802,-77.917184,46.446829
7209300401,-78.683163,46.366567
7209303802,-79.195175,46.86697
7209304602,-78.069137,47.053018
7209401601,-76.616736,46.910936
7209402602,-76.697644,46.987592
7209404901,-76.021806,47.118119
7209406401,-75.680961,47.23368
7209410302,-75.944229,47.412279
7209602702,-77.318506,46.803337
7209603201,-77.649008,46.86671
7209800202,-78.414006,46.600127
7209902202,-77.916412,46.862085
7209905201,-77.732626,47.216717
7209905402,-77.836178,47.219298
7209906802,-78.083565,47.346542
7301101801,-59.916245,51.800448
7301102401,-62.047582,51.866886
7303500801,-75.499977,47.816824
7309600901,-76.16272,47.703045
7309602302,-75.9848,47.94818
7309800501,-75.098972,47.06694
7309802801,-74.849674,47.350308
7409702201,-72.906032,48.259338
7409704602,-74.521283,48.781793
7409800302,-71.930393,47.630421
7501000901,-77.031994,48.249207
7501104002,-69.168379,47.71994
7501107002,-68.571803,48.298951
7501107201,-68.316454,48.333301
7501200302,-77.072039,48.05127
7501200601,-77.199524,48.266788
7501400701,-77.883,48.05013
7501402602,-77.954698,48.316313
7501404201,-78.59887,48.53407
7501500501,-71.28274,50.533432
7501500901,-71.501282,51.083286
7501600101,-77.86593,47.48384
7501702301,-78.566273,47.733882
7501703501,-78.016806,47.883279
7507400502,-70.965014,49.754785
7509200302,-77.18278,47.446536
7601204101,-64.683102,49.017021
7601302701,-70.716627,48.783363
7601303401,-69.700874,50.166331
7601500102,-75.094464,46.034312
7601502602,-74.754916,46.265471
7601504501,-75.048347,46.500072
7601702101,-74.499967,45.734134
7601803102,-73.438021,45.949332
7601803802,-74.594462,45.982295
7601805201,-73.90006,46.099962
7601805802,-73.254493,46.218246
7601901601,-72.499524,46.749675
7601902602,-72.011274,46.881315
7601903602,-72.702847,47.23656
7607901602,-72.244966,46.983069
7607903401,-74.385002,47.119949
7607907402,-74.286672,47.653193
7608101001,-69.449701,48.750559
7608201101,-70.249438,49.399889
7608301402,-70.019516,50.436898
7608500502,-73.522392,46.618055
7608500601,-73.115132,46.633711
7608500702,-73.460806,46.651527
7608600201,-74.049406,46.299919
7608600702,-73.862664,46.363185
7608601301,-74.332717,46.417194
7608604301,-73.916143,46.633089
7608606502,-74.085509,46.797416
7608609302,-74.485593,46.996763
7608803502,-74.475468,46.595914
7608900702,-75.244379,45.915537
7608901602,-75.333534,46.15414
7608902601,-75.19931,46.283295
7609501601,-74.057655,47.083022
7609503501,-72.622205,47.235368
7609507102,-72.275753,47.416746
7609603902,-73.662308,47.170211
7609606101,-73.199611,47.283521
7609607602,0,0
7609608001,-73.565372,47.433995
7609900202,-66.328409,48.703293
7701101102,-63.409657,51.63205
7701101501,-65.265747,51.700011
7701102101,-63.816006,51.816115
7701200901,-66.331932,51.501299
7701200902,-66.335587,51.504437
7701201202,-66.278206,51.548018
7701403802,-63.938301,51.282521
7709801201,-63.232303,50.783726
8509702002,-69.999511,46.937289
8609100601,-65.415742,48.150554
8709601701,-79.06631,48.16648
8809407502,-79.25844,47.81707
8809409801,0,0
8901803901,-67.249395,49.700067
8901804202,-67.421465,49.734606
8901805602,-66.999007,50.038148
8902101201,-62.944382,51.549737
8902101901,-65.240863,51.648565
8902102002,-63.419556,51.711687
8902200702,-62.382684,51.028395
8902301201,0,0
8902301801,0,0
8909200701,-72.532886,45.948289
8909202302,-70.280154,47.953974
8909205901,-64.936751,48.534541
8909901401,-63.665421,49.649745
8909901602,-63.87142,49.715744
9003203902,0,0
9003306301,-74.945089,51.925858
9003402702,-74.093645,51.416324
9100302602,-68.181175,51.505425
9109500101,-72.977776,46.649838
9109600202,-73.323681,45.065478
9109600801,-71.124716,45.431355
9109604502,-75.825698,46.303275
9203000101,-69.549371,47.250124
9203202101,-69.599445,48.533093
9203202602,-69.943816,48.548915
9203204301,-69.866145,48.75023
9203408702,-70.795397,47.682
9203621801,-70.329163,47.949245
9204101501,-75.299597,45.999199
9204304301,-73.998592,49.499462
9204304802,-73.9277,49.549013
9204400901,0,0
9204403902,-73.744206,48.798974
9304901501,-77.002368,47.550206
9401200502,-75.296552,45.697016
9409800201,-72.299211,45.933449
9500803201,-72.482783,48.600232
9509801501,-64.429288,48.852405
9609902801,-71.108846,47.304808
9700900302,-75.680351,46.213745
9700901301,-74.966472,46.350244
9700903901,-75.232755,46.699773
9709903101,-71.092357,47.325157
9709903301,-71.116746,47.330961
99100601,-72.276485,45.732805
7000404002,-71.082766,45.537534
7000409002,-70.333326,45.982141
7000410401,-70.465073,46.116897
7000503801,-72.61677,46.033259
7000504001,-72.264588,46.084214
7000603101,-70.298006,46.816526
7000702602,-71.858516,46.483935
7009500301,-70.800148,47.716933
7009500501,-70.710692,47.872679
7100606301,-70.0829,47.95027
7100608201,-70.533442,48.26692
7100803502,-75.932466,45.786908
7100805802,-76.761397,45.915138
7100807601,-77.117244,46.099318
7100807902,-75.963492,46.16342
7100900401,-73.60061,50.13746
7101000101,-73.966723,49.029923
7101000102,-73.966182,49.033549
7101002301,-73.067684,49.966727
7101005301,-72.102841,51.468256
7102101501,0,0
7102200801,-61.086223,51.218717
7102501002,-61.796676,51.229356
7108900401,-74.298798,49.365959
7108900502,-74.227457,49.567929
7109400301,-76.99926,46.015981
7109400701,-77.016303,46.067207
7109500301,-75.466591,46.283409
7109501702,-74.913659,46.669359
7109503102,-75.135773,46.862827
7109602501,-76.537991,46.274937
7109602901,-76.413302,46.317769
7109605401,-75.660954,46.586964
7109606702,-75.681288,46.654335
7109607701,-76.615982,46.713925
7109611501,-75.398716,47.151143
7109803702,-77.194998,46.49941
7200501502,-79.41259,47.10351
7200902902,-76.969379,50.52952
7201001002,-77.400054,51.170492
7202101001,0,0
7208801602,-78.328667,46.943492
7209300702,-78.514011,46.580889
7209302201,-78.600652,46.75049
7209303201,-78.666252,46.833689
7209408401,-76.460365,47.327101
7209412501,-76.678292,47.548471
7209603302,-77.203791,46.881797
7209605002,-76.969663,47.136493
7209902002,-77.67955,46.81874
7209902201,-77.916476,46.866016
7209906202,-77.86332,47.30296
7300800701,-74.865554,48.06637
7301100701,-62.091403,51.498588
7303600101,-74.616491,48.220482
7309801502,-74.754386,47.184275
7309804101,-74.750378,47.499375
7401602702,-70.687101,51.770572
7409703002,-74.077251,48.40849
7409802902,-73.279435,48.663312
7501000502,-75.877829,48.201375
7501101301,-69.882689,47.267095
7501401802,-79.33604,48.23045
7501402502,-79.122467,48.301778
7501403702,-78.75681,48.4655
7501408002,-79.003755,49.530377
7501408401,-78.883272,49.799707
7501409802,-78.755365,50.366197
7501501302,-71.47008,51.16301
7501502702,-71.413123,51.779915
7501502901,-70.696577,52.149025
7501701802,-78.11159,47.6845
7501703302,-78.801351,47.86446
7509400101,-76.599312,48.233362
7601300801,-70.014945,48.450172
7601502802,-73.678061,46.284276
7601503301,-73.599203,46.365967
7601504402,-74.943718,46.484894
7601505301,-74.565839,46.733656
7601505601,-74.567156,46.834162
7601603002,-75.547952,45.796785
7601804602,-74.033546,46.069959
7601900102,-72.733474,46.312948
7601903002,-72.449207,46.930106
7607901102,-72.846932,46.953262
7607904901,-72.333809,47.349767
7607905202,-72.420803,47.369051
7607906001,-72.29987,47.500281
7608500801,-73.282069,46.666917
7608501301,-73.583179,46.733381
7608602102,-74.029046,46.479614
7608602402,-73.903283,46.498094
7608603101,-74.199,46.533178
7608901502,-75.249252,46.1208
7609503802,-72.030062,47.251927
7609509202,-71.907863,47.512194
7609601402,-73.410604,46.932087
7609602601,-73.549725,47.050157
7609606102,-73.194104,47.284721
7609900102,-66.614981,48.637976
7701101702,-64.183945,51.754054
7701102601,-63.349045,51.916712
7701204201,-68.383301,52.134011
7709802502,-62.414097,51.104137
7709802601,-63.566025,51.166752
7709802902,-63.298126,51.220475
7709900102,-68.116397,49.296431
8809402301,-77.325941,46.984091
8809410201,-76.441403,48.217029
8901903702,-67.958008,52.35055
8902100602,-64.825996,51.401507
8909201002,-77.43034,46.51016
8909900401,-62.515665,49.267002
9003201502,-77.495065,51.249678
9003202902,-76.433411,51.55811
9003203402,-76.930995,51.689823
9003203802,-76.357208,51.783066
9003403702,-73.775784,51.628758
9003500802,-72.90458,51.38361
9003501802,-71.842759,51.546372
9009101301,-71.481793,47.147206
9009105201,-68.424031,48.167516
9109601202,-70.936297,45.536009
9109601302,-73.321914,45.534337
9109607301,-72.921531,46.890969
9109613402,-71.201227,48.690393
9203200601,-70.198627,48.300222
9203201202,-70.229357,48.41838
9203710401,-70.25114,48.26528
9203802502,-70.97194,47.431873
9204301901,-73.151789,49.083588
9204303701,-72.533538,49.43384
9209502301,-68.113011,48.21854
9209600901,-76.922596,46.039615
9303700902,-70.377331,46.768332
9303701301,-69.999891,46.867147
9303702701,-69.732973,47.067031
9305002802,-76.171619,47.780108
9309600202,-76.09369,45.936408
9401204401,-75.915765,46.633497
9402301002,-76.196591,45.703348
9500700201,-68.61568,48.083334
9500802402,-71.220276,48.497038
9509700801,-71.162319,47.262463
9509701701,-71.109348,47.337753
9609903301,-71.104821,47.319138
9700901101,-74.866552,46.333443
9700902202,-75.549717,46.416037
9701000502,-73.844377,45.71816
9801703302,-73.272007,46.298772
9809903001,-71.141108,47.251393
9909903501,-71.133999,47.330981
700201001,-72.263583,48.494989
1000300101,-73.902066,49.26423
7000400601,-72.366389,45.049297
7000403102,-70.813569,45.42969
7000409002,-70.328249,45.983429
7000409901,-70.516486,46.082891
7000411001,-71.733748,46.149302
7000411102,-71.577368,46.16733
7000412302,-71.326595,46.282209
7000501201,-72.915421,45.150212
7000503702,-72.595545,46.019803
7000504001,-72.26512,46.084103
7000601701,-70.0501,46.683194
7000603701,-70.448913,46.900358
7000702302,-71.852155,46.419042
7002500601,-73.932344,52.233018
7009800601,-71.53396,47.416821
7009800602,-71.529997,47.419564
7009801002,-71.194771,47.652711
7100600901,-71.050827,46.982839
7100601602,-71.533208,47.086736
7100604101,-70.88343,47.383219
7100607501,-70.416264,48.216789
7100608402,-71.270241,48.269853
7100801801,-76.38398,45.632719
7100802701,-76.666527,45.700422
7100809302,-76.055182,46.330966
7108600202,-72.903892,49.616446
7109500901,-75.616052,46.467184
7109501402,-75.185966,46.619225
7109501701,-74.916911,46.66616
7109607202,-76.259667,46.705921
7109607602,-76.145978,46.716411
7200502301,-78.682426,47.217003
7200502601,-78.73259,47.233664
7200900401,-76.817438,50.066983
7200901001,-75.215649,50.198629
7200901201,-77.799738,50.250129
7202100702,-76.44143,50.751102
7208800502,-78.473625,46.744696
7209002101,-77.850082,46.383487
7209100802,-78.711694,46.5678
7209202001,-78.916428,47.100143
7209300301,-78.600069,46.366418
7209400701,-76.289002,46.858091
7209407701,-76.352555,47.294849
7209408202,-75.896705,47.321917
7209408901,-75.678729,47.352694
7209409202,-76.022362,47.342286
7209410901,-75.879936,47.441099
7209500101,-76.932403,46.549681
7209602502,-77.17593,46.701402
7209603301,-77.198558,46.882985
7209901002,-77.744343,46.632113
7209904102,-77.794921,47.11585
7309800801,-75.134181,47.09932
7309801001,-75.000531,47.133002
7309803402,-74.803082,47.397103
7409701201,-72.713642,48.029232
7409800701,-72.165662,47.783361
7409802002,-74.263053,47.969324
7501100602,-70.27066,47.080871
7501107002,-68.571804,48.298951
7501402602,-77.954457,48.31617
7501405001,-78.816616,48.700345
7501500101,-72.134546,48.848922
7501701301,-78.50026,47.6002
7501703001,-78.6834,47.80035
7506900502,-66.653876,48.299366
7506901102,-66.906605,48.515352
7507000502,-68.195419,48.230222
7507401402,-71.086807,50.119315
7509200302,-77.18278,47.446536
7601201202,-66.662721,48.735897
7601201601,-66.649562,48.766479
7601300701,-69.849652,48.449594
7601302902,-70.477795,48.834403
7601502502,-74.704051,46.267934
7601601801,-75.667179,45.733053
7601602301,-75.517415,45.750825
7601602501,-75.616766,45.750299
7601603202,-75.771224,45.800555
7601702702,-72.861374,46.784924
7601703802,-72.761086,47.333933
7601804301,-74.1159,46.033563
7601805401,-73.63291,46.11651
7601808402,-72.895592,46.71388
7601900501,-72.481784,46.600318
7607904402,-74.231207,47.221302
7607905201,-72.416524,47.366537
7607907701,-72.048887,47.700786
7608200601,-70.416818,49.083899
7608300402,-70.887965,49.165556
7608300702,-70.82098,49.335946
7608301202,-70.120253,50.153795
7608601801,-73.964703,46.466659
7608602801,-74.247563,46.50005
7608605602,-73.637043,46.752275
7608803801,-74.621202,46.670564
7608900401,-75.349327,45.850257
7608902401,-75.382042,46.23317
7609000402,-75.502605,45.963644
7609000902,-75.404175,46.05102
7609300602,-71.905076,47.249894
7609501102,-73.215122,47.065602
7609501402,-72.685154,47.073943
7609501902,-72.637608,47.106412
7609505002,-72.075367,47.336444
7609506101,-73.95884,47.369111
7609506301,-71.722382,47.38095
7609507702,-72.200955,47.455944
7609603801,-73.449124,47.166672
7609800102,-65.216545,48.263551
7609800802,-65.386311,48.413612
7701102001,-63.266613,51.800009
7701103301,-63.832409,52.900101
7701204102,-67.914272,52.136268
7701205401,-68.598381,52.549223
7701300802,-67.316243,50.42088
7701402001,-65.316286,50.983155
7701403301,-65.848236,51.184925
7709901101,-67.766334,50.967328
8609101001,-65.83208,48.25006
8709603002,-77.503043,48.653184
8809401601,-74.213067,46.630697
8809401902,-72.712376,46.752922
8809402302,-77.320588,46.983023
8809413401,-65.790037,48.853482
8809416102,-74.409246,49.861617
8901801401,-67.549193,49.417078
8901804201,-67.416348,49.733271
8901902202,-66.687271,51.385366
8901902301,-66.893841,51.434351
8902001001,-63.38242,50.582869
8902002202,-62.282581,50.961688
8902003302,-65.669762,51.130865
8902201302,-61.748934,51.217702
8902202301,-60.516281,51.517634
8909203201,-65.399372,48.171658
9003104101,-78.182322,51.896087
9003204101,0,0
9003204502,-77.598711,51.937283
9003402201,-74.583,51.2835
9003402701,-74.099252,51.414827
9009105302,-68.556785,48.222432
9100304002,-69.531021,51.582767
9109605501,-75.912774,46.478719
9109605901,-74.965424,46.603252
9109611701,-73.327978,48.152796
9203000802,-69.156751,47.515534
9204201101,-76.599163,46.76625
9204401101,0,0
9204500302,-76.719793,48.504298
9204504802,-75.615926,48.879768
9209600701,-74.995169,46.023328
9209604902,-72.952173,49.431518
9303703902,-69.898725,47.224154
9304400401,-77.30012,47.251157
9500800901,-71.799104,48.350531
9509800201,-64.200913,48.77642
9609902301,-71.133331,47.293904
9700702801,-64.515713,48.953434
9700902002,-75.116333,46.416605
9809900302,-71.146115,47.284999
700200501,-72.649537,47.884528
7000401401,-71.932963,45.199735
7000401601,-72.000318,45.250937
7000407502,-70.832209,45.804334
7000600701,-70.432373,46.549617
7000602101,-70.783318,46.700385
7000602102,-70.777785,46.69936
7000604201,-70.349844,47.050043
7009700102,-70.922716,47.534225
7100603301,-70.665779,47.299218
7100805702,-76.7052,45.914973
7100805802,-76.761325,45.915129
7100805902,-77.103592,45.919538
7100810402,-75.228676,46.44656
7100810802,-75.203339,46.467995
7101000801,-73.330586,49.650003
7102100202,-60.719199,50.730521
7102500301,-60.430393,50.800599
7108800101,-73.683868,49.117177
7109501002,-75.66098,46.465752
7109502802,-75.129471,46.780121
7109601701,-76.16379,46.181657
7109611202,-75.275534,47.095209
7109612202,-75.351567,47.450004
7109800802,-77.330279,46.146995
7109802602,-76.594189,46.401242
7109803401,-76.599223,46.499768
7109900502,-76.655297,46.067572
7200500101,-78.649192,46.683765
7200500802,-77.451417,47.018895
7200901202,-77.805303,50.248791
7200901802,-76.616987,50.330319
7200902001,-76.632554,50.352321
7200903401,-74.913303,50.685406
7201000702,-77.266572,50.88737
7208801901,-78.2976,47.000467
7209000301,-77.683055,46.237613
7209301202,-78.727314,46.634457
7209304102,-79.128471,46.881181
7209403201,-76.133515,47.014771
7209406002,-76.650705,47.195613
7209501602,-76.732103,46.812835
7209906502,-77.710016,47.31557
7301100101,-61.532487,51.150454
7303500602,-75.016102,47.754703
7309500201,-74.143586,48.254772
7309800101,-74.96565,46.983432
7309802002,-74.660562,47.253543
7309803802,-74.584508,47.478791
7401201602,-69.595765,50.570151
7401202502,-69.210279,51.999912
7401203502,-69.879058,52.330278
7401204001,-69.534513,52.683856
7409701501,-73.818677,48.058744
7409703602,-73.940122,48.553671
7501000202,-76.527763,48.16563
7501000902,-77.03284,48.252966
7501002902,-75.596049,48.51998
7501004202,-74.760371,49.18299
7501100401,-69.750136,47.082735
7501100701,-69.716339,47.134442
7501104302,-68.638914,47.784525
7501104802,-68.5998,47.879613
7501110001,-67.315864,48.816012
7501110001,-67.315861,48.816011
7501201202,-76.945411,48.480172
7501401601,-79.01736,48.11654
7501403002,-77.827493,48.382308
7501406302,-79.471742,48.917595
7501501702,-71.022852,51.382088
7501700401,-77.94971,47.3505
7501701201,-77.716322,47.582841
7501701902,-78.39546,47.68396
7501703202,-78.92794,47.84961
7501704101,-79.085067,47.965604
7507500301,-71.316572,49.54927
7601204301,-64.98326,49.083884
7601204902,-65.543744,49.198642
7601502802,-73.678061,46.284276
7601600301,-75.533625,45.583327
7601600901,-74.766065,45.683598
7601703601,-72.664462,46.915758
7601704202,0,0
7601807102,-73.379628,46.435997
7601807201,-73.067198,46.450212
7601808002,-73.103684,46.568446
7601903802,-72.243797,47.684831
7607901301,-72.383428,46.966629
7607905002,-72.460344,47.350697
7607908601,0,0
7608100302,-69.95199,48.586071
7608606502,-74.085509,46.797416
7608800901,-74.881294,46.180536
7608900602,-75.380539,45.86984
7608900802,-75.112116,45.95183
7608902502,-75.278877,46.253483
7609001001,-75.631639,46.048893
7609500202,-72.67386,46.950048
7609500801,-72.638637,47.022963
7609511202,-73.105933,47.612342
7609607601,-73.415394,47.366535
7609800301,-65.498696,48.34949
7609800901,-65.404576,48.431867
7609900302,-66.395663,48.779537
7701101301,-65.58252,51.649719
7701101401,-65.165649,51.68333
7701300801,-67.316529,50.417461
7709801101,-62.732756,50.767672
7709900101,-68.115294,49.300627
8509701002,-71.899685,46.170226
8609101502,-64.344041,48.551075
8709601701,-79.06631,48.16648
8709603601,-78.865405,48.686948
8709605101,-79.266308,49.116672
8901803501,-67.865539,49.616163
8901803601,-67.4328,49.633778
8902002102,-64.666925,50.887152
8902300301,-60.774849,50.483129
9003201802,0,0
9003503901,-72.36912,51.82964
9009102101,-74.662035,47.286818
9009102802,-73.212407,47.454028
9100302201,-68.443794,51.381791
9100401001,-68.080856,51.715875
9109500102,-72.983162,46.650834
9109600601,-71.06938,45.345176
9109608701,-69.307824,47.544711
9109612601,-68.323028,48.292
9109612901,-69.929973,48.44023
9203003502,-68.692133,47.995813
9203200902,-70.029096,48.369725
9203802102,-71.070547,47.403935
9204100702,-75.780425,45.863413
9204303302,-72.715738,49.40085
9204403801,-74.733244,48.785269
9204700702,-74.27724,49.618159
9204802001,-73.095796,50.361387
9209502902,-65.450376,49.216688
9304901302,-76.005277,47.482223
9305005502,-76.713461,48.003249
9305005702,-75.711842,48.018058
9309800801,-75.949738,46.666719
9500800202,-71.952595,48.252856
9509902701,-72.465904,46.350537
9609801101,-72.892113,46.807398
9609900701,-71.116974,47.271064
9801702801,-70.266279,46.266456
99100102,-72.892932,45.362168
7000405701,-70.514935,45.699917
7000408701,-71.415885,45.899952
7000409901,-70.516486,46.082891
7000411402,-70.316761,46.212162
7000412301,-71.333171,46.283736
7000500201,-73.650191,45.033379
7000501101,-74.399633,45.116713
7000501402,-72.888219,45.267739
7000503101,-72.964941,45.816611
7000601102,-70.452426,46.61439
7000601601,-70.848156,46.668448
7100300302,-72.996145,48.764119
7100602902,-70.649414,47.262192
7100803301,-75.882338,45.750813
7100803702,-76.186875,45.785033
7100805501,-76.400261,45.899984
7100805601,-77.13269,45.899932
7100808702,-76.146246,46.269711
7100811202,-76.178746,46.468585
7100812902,-75.37958,46.663708
7100900101,-74.998321,50.013641
7101001101,-74.965369,49.680906
7101002802,-74.337707,50.793842
7101004901,-71.720032,51.413517
7102100801,-59.566277,50.833386
7102500501,-61.115642,50.833196
7109400301,-76.999088,46.015985
7109401101,-76.681054,46.150377
7109603701,-76.19712,46.381524
7109607401,-76.632953,46.701994
7109900202,-76.717038,45.970856
7200503202,-78.810959,47.316265
7200701101,-77.282829,49.417271
7201500301,-59.414303,51.167896
7202101002,-76.72783,51.065506
7208802101,-78.376915,47.023943
7209100701,-78.8994,46.550524
7209300501,-78.468071,46.550168
7209303302,-79.086067,46.830426
7209403601,-76.240173,47.057526
7209405502,-76.230641,47.163229
7209605801,-77.348909,47.250212
7209900502,-77.653035,46.536581
7209904401,-78.015515,47.133162
7209904702,-77.80374,47.169861
7209906001,-78.083,47.25015
7209906501,-77.715738,47.316499
7301102901,0,0
7309601401,-75.971341,47.792861
7309800201,-74.948971,46.999818
7401201601,-69.599431,50.566655
7401600201,-69.050291,51.000257
7401601001,-68.982453,51.316781
7409700502,-72.844898,47.923992
7409700902,-73.578472,48.012631
7409704901,-73.716493,48.790261
7409802901,-73.282667,48.666358
7501001001,-76.366541,48.266569
7501004402,-74.935737,49.230395
7501100502,-70.08181,47.081107
7501103002,-68.586071,47.503519
7501104802,-68.599795,47.879613
7501109601,-66.999347,48.683444
7501201502,-77.194752,48.550954
7501301001,-63.182397,49.683194
7501400201,-78.116124,47.933643
7501400802,-78.303035,48.047081
7501405501,-78.683759,48.816927
7501406502,-78.877041,48.949002
7501409401,-79.332992,50.267332
7501704202,-78.581516,47.98041
7506900501,-66.648686,48.300405
7601100201,-65.30101,48.150952
7601300201,-69.66677,48.249685
7601503002,-73.677573,46.334202
7601600902,-74.771404,45.684664
7601603501,-75.682741,45.816049
7601700501,-74.282363,45.617056
7601701402,-74.638141,45.698981
7601703202,-72.748986,46.864085
7601703902,-72.742955,47.384144
7601802801,-74.115321,45.917283
7601803202,-74.611513,45.946238
7601804102,-74.145549,46.014784
7601804902,-74.027179,46.082774
7601805802,-73.254493,46.218246
7601900401,-72.299956,46.499968
7601903202,-71.816883,46.962134
7607900901,-72.515728,46.933423
7608100501,-69.849434,48.716832
7608501501,-73.449536,46.800351
7608601801,-73.964703,46.466659
7608604002,-74.382967,46.596458
7608801801,-75.194771,46.41098
7609300902,-71.639075,47.364758
7609500201,-72.670278,46.947225
7609509601,0,0
7609512202,-73.679065,47.702956
7609601501,-72.933004,46.950338
7609606002,-73.169303,47.286991
7609606401,-73.698094,47.282997
7609608801,0,0
7609700101,-64.815977,48.283504
7701100201,-62.799057,51.283588
7701101302,-65.5858,51.652907
7701202101,-66.2995,51.766497
7701204701,-66.748253,52.399374
7701400602,-65.685127,50.403413
7701403601,-65.582123,51.234153
7709802701,-63.948868,51.166786
8509702201,-69.882875,47.000395
8609100102,-65.212017,48.046771
