"idplot" "st0" "st1" "yr0" "yr1" "lat" "lon" "annual_pp" "annual_mean_temp" "moose" "deer"
"10109" 7509600902 "B" "B" 1980 1975 -75.256732 49.137698 940 -0.24 1.11 0
"10110" 7509601001 "B" "B" 1980 1975 -75.408858 49.182518 942.5 -0.355 1.11 0
"10111" 7509601002 "B" "B" 1980 1975 -75.414434 49.180988 943 -0.355 1.11 0
"10112" 7509601101 "R" "R" 1980 1975 -74.479809 49.218247 946 -0.385 0.45 0
"10113" 7509601201 "B" "B" 1975 1980 -75.234221 49.226654 938 -0.305 0.45 0
"10114" 7509601202 "B" "B" 1980 1975 -75.239522 49.225543 938.5 -0.305 0.45 0
"10115" 7509601301 "B" "R" 1980 1992 -74.98589 49.249275 962.5 -0.96 0.45 0
"10116" 7509601301 "R" "B" 1992 1975 -74.98589 49.249275 964 -0.4 0.45 0
"10117" 7509601302 "B" "B" 1980 1975 -74.981276 49.253004 939.5 -0.32 0.45 0
"10118" 7509601302 "B" "B" 1975 1992 -74.981276 49.253004 963 -0.39 0.45 0
"10119" 7509601401 "B" "R" 2007 1975 -75.516425 49.336621 945.5 0.43 0.45 0
"10120" 7509601401 "R" "R" 1975 1980 -75.516425 49.336621 929.5 -0.35 0.45 0
"10121" 7509601402 "R" "R" 1980 1975 -75.516607 49.340616 929.5 -0.355 0.45 0
"10122" 7601100101 "R" "M" 1986 1976 -65.383222 48.100305 1094 2.895 7.9 0.37
"10123" 7601100102 "R" "B" 1976 1997 -65.388755 48.101494 987.5 3.06 7.9 0.37
"10124" 7601100102 "B" "B" 1997 2005 -65.388755 48.101494 966 3.955 7.9 0.37
"10125" 7601100102 "B" "R" 2005 1986 -65.388761 48.101494 1071.5 3.795 7.9 0.37
"10126" 7601100201 "B" "B" 1976 1997 -65.30101 48.150952 1038 2.425 7.9 0.37
"10127" 7601100201 "B" "B" 1997 1986 -65.30101 48.150952 998 2.36 7.9 0.37
"10128" 7601100201 "B" "B" 1986 2005 -65.30101 48.150952 1128 3.175 7.9 0.37
"10129" 7601100202 "B" "B" 1986 2005 -65.30665 48.152041 1128.5 3.175 7.9 0.37
"10130" 7601100202 "B" "B" 2005 1997 -65.30665 48.152041 1007 3.315 7.9 0.37
"10131" 7601100202 "B" "B" 1997 1976 -65.30665 48.152041 1037.5 2.425 7.9 0.37
"10132" 7601100301 "R" "M" 1976 1996 -65.165977 48.166591 1139 2.68 7.9 0.37
"10133" 7601100301 "M" "R" 1996 1986 -65.165977 48.166591 1091.5 2.62 7.9 0.37
"10134" 7601100301 "R" "M" 1986 2005 -65.165977 48.166591 1146 2.89 7.9 0.37
"10135" 7601100302 "M" "M" 1996 1976 -65.160777 48.167898 1164 2.36 7.9 0.37
"10136" 7601100302 "M" "M" 1976 1986 -65.160777 48.167898 1211 1.68 7.9 0.37
"10137" 7601100302 "M" "M" 1986 2005 -65.160777 48.167898 1166.5 2.585 7.9 0.37
"10138" 7601100401 "B" "B" 1976 2005 -65.599846 48.200594 1137 3.29 7.9 0.37
"10139" 7601100401 "B" "B" 2005 1986 -65.599846 48.200594 1101 3.25 7.9 0.37
"10140" 7601100402 "R" "R" 1976 2005 -65.599581 48.204609 1136.5 3.29 7.9 0.37
"10141" 7601100501 "M" "R" 1986 1997 -66.0326 48.249606 931 2.265 7.9 0.37
"10142" 7601100501 "R" "M" 1997 1976 -66.0326 48.249606 966.5 2.255 7.9 0.37
"10143" 7601100501 "M" "R" 1976 2003 -66.0326 48.249606 1073 2.725 7.9 0.37
"10144" 7601100502 "M" "M" 2003 1976 -66.034953 48.252438 1081.5 2.605 7.9 0.37
"10145" 7601100502 "M" "R" 1976 1997 -66.03495 48.252438 977.5 2.125 7.9 0.37
"10146" 7601100601 "B" "M" 1976 2003 -65.949032 48.267165 1084.5 2.605 7.9 0.37
"10147" 7601100601 "M" "B" 2003 1986 -65.949032 48.267167 1051.5 2.6 7.9 0.37
"10148" 7601100601 "B" "B" 1986 1997 -65.949032 48.267165 949 2.125 7.9 0.37
"10149" 7601100602 "M" "M" 1976 2003 -65.943966 48.268621 1085 2.605 7.9 0.37
"10150" 7601100602 "M" "M" 2003 1986 -65.943968 48.268625 1052.5 2.6 7.9 0.37
"10151" 7601100602 "M" "M" 1986 1997 -65.943966 48.268621 949.5 2.125 7.9 0.37
"10152" 7601100701 "R" "B" 1976 2003 -66.166792 48.367385 1148.5 1.48 7.9 0.37
"10153" 7601100701 "B" "R" 2003 1997 -66.166789 48.367388 1032 1.345 7.9 0.37
"10154" 7601100701 "R" "R" 1997 1986 -66.166792 48.367385 1049 0.905 7.9 0.37
"10155" 7601100702 "R" "B" 1976 2003 -66.163473 48.370277 1130 1.685 7.9 0.37
"10156" 7601100702 "B" "R" 2003 1997 -66.163474 48.370273 1013 1.57 7.9 0.37
"10157" 7601100702 "R" "R" 1997 1986 -66.163473 48.370277 1027.5 1.13 7.9 0.37
"10158" 7601100801 "B" "R" 1976 1997 -66.183817 48.399949 1103.5 0.67 7.9 0.37
"10159" 7601100801 "R" "B" 1997 1986 -66.183817 48.399949 1072.5 0.645 7.9 0.37
"10160" 7601100802 "B" "R" 1997 1986 -66.189836 48.401195 1084 0.52 7.9 0.37
"10161" 7601100802 "R" "B" 1986 2003 -66.189836 48.401195 1141.5 1.095 7.9 0.37
"10162" 7601100802 "B" "R" 2003 1976 -66.18984 48.401193 1174 1.125 7.9 0.37
"10163" 7601100901 "B" "R" 1986 1996 -66.316235 48.433525 1165 1.23 7.9 0.37
"10164" 7601100901 "R" "B" 1996 1976 -66.316235 48.433525 1194 1.26 7.9 0.37
"10165" 7601100901 "B" "R" 1976 2003 -66.316235 48.433525 1155.5 1.22 7.9 0.37
"10166" 7601100902 "B" "B" 2003 1996 -66.310913 48.434958 1138.5 1.66 7.9 0.37
"10167" 7601100902 "B" "R" 1996 1976 -66.310913 48.434961 1194 1.26 7.9 0.37
"10168" 7601100902 "R" "B" 1976 1986 -66.310913 48.434961 1182 0.79 7.9 0.37
"10169" 7601101001 "B" "B" 1976 1986 -66.680381 48.570172 1201.5 0.525 7.9 0.37
"10170" 7601101002 "B" "B" 2003 1976 -66.684321 48.567038 1151.5 0.91 7.9 0.37
"10171" 7601101002 "B" "R" 1976 1986 -66.684319 48.56704 1207 0.47 7.9 0.37
"10172" 7601101101 "B" "B" 2003 1996 -66.249815 48.750048 1117 1.98 7.9 0.37
"10173" 7601101101 "B" "B" 1996 1976 -66.249819 48.750051 1151 1.705 7.9 0.37
"10174" 7601101102 "B" "R" 1986 2003 -66.253647 48.747175 1038 1.895 7.9 0.37
"10175" 7601101102 "R" "B" 2003 1976 -66.253654 48.747175 1041.5 1.91 7.9 0.37
"10176" 7601101102 "B" "B" 1976 1996 -66.253647 48.747175 1110 2.03 7.9 0.37
"10177" 7601101201 "B" "R" 1986 1996 -66.349288 48.79992 1186.5 1.355 7.9 0.37
"10178" 7601101201 "R" "B" 1996 1976 -66.349288 48.79992 1196 1.385 7.9 0.37
"10179" 7601101201 "B" "R" 1976 2003 -66.349288 48.79992 1087.5 1.295 7.9 0.37
"10180" 7601101202 "B" "B" 1986 1976 -66.344058 48.800901 1086 1.325 7.9 0.37
"10181" 7601101202 "B" "B" 1976 1996 -66.344058 48.800901 1150.5 1.735 7.9 0.37
"10182" 7601101202 "B" "B" 1996 2003 -66.344058 48.800901 1114.5 2.005 7.9 0.37
"10183" 7601200101 "B" "B" 2005 1986 -64.749517 48.36692 1077.5 3.21 7.9 0.37
"10184" 7601200101 "B" "B" 1986 1976 -64.749521 48.366924 1124 2.255 7.9 0.37
"10185" 7601200101 "B" "B" 1976 1996 -64.749521 48.366924 1127.5 2.99 7.9 0.37
"10186" 7601200102 "B" "B" 1976 1996 -64.749383 48.363053 1110.5 3.2 7.9 0.37
"10187" 7601200102 "B" "B" 1996 1986 -64.749383 48.363053 1029.5 3.16 7.9 0.37
"10188" 7601200102 "B" "B" 1986 2005 -64.749383 48.363053 1062 3.42 7.9 0.37
"10189" 7601200201 "B" "B" 1976 1986 -64.332747 48.466571 1132.5 1.935 7.9 0.37
"10190" 7601200202 "B" "B" 1976 2005 -64.328832 48.464174 1183 3.05 7.9 0.37
"10191" 7601200202 "B" "B" 2005 1997 -64.328835 48.46417 1043 3.31 7.9 0.37
"10192" 7601200302 "T" "M" 1976 2005 -64.329505 48.569563 1177 3.12 7.9 0.37
"10193" 7601200302 "M" "M" 2005 1997 -64.329509 48.569567 1042 3.365 7.9 0.37
"10194" 7601200401 "R" "R" 1986 2005 -64.499784 48.599624 1125.5 2.15 7.9 0.37
"10195" 7601200401 "R" "B" 2005 1976 -64.499783 48.599624 1227 2.205 7.9 0.37
"10196" 7601200401 "B" "R" 1976 1996 -64.499784 48.599624 1226 1.94 7.9 0.37
"10197" 7601200402 "R" "B" 1996 1976 -64.494609 48.598167 1226.5 1.94 7.9 0.37
"10198" 7601200402 "B" "R" 1976 1986 -64.494609 48.598167 1178 1.235 7.9 0.37
"10199" 7601200402 "R" "B" 1986 2005 -64.494609 48.598167 1125.5 2.15 7.9 0.37
"10200" 7601200501 "B" "B" 2005 1986 -65.381379 48.617252 1218.5 1.215 7.9 0.37
"10201" 7601200501 "B" "B" 1986 1976 -65.381373 48.617256 1237 0.575 7.9 0.37
"10202" 7601200501 "B" "B" 1976 1996 -65.381373 48.617256 1250.5 0.94 7.9 0.37
"10203" 7601200502 "B" "R" 1976 1996 -65.375948 48.618332 1250.5 0.94 7.9 0.37
"10204" 7601200502 "R" "R" 1996 1986 -65.375948 48.618332 1223.5 0.935 7.9 0.37
"10205" 7601200502 "R" "B" 1986 2005 -65.375948 48.618332 1218.5 1.215 7.9 0.37
"10206" 7601200601 "B" "R" 2005 1997 -64.382502 48.665954 1061.5 3.015 7.9 0.37
"10207" 7601200601 "R" "B" 1997 1976 -64.382499 48.66595 1104.5 2.095 7.9 0.37
"10208" 7601200602 "R" "R" 1997 2005 -64.38599 48.668899 1084.5 2.615 7.9 0.37
"10209" 7601200602 "R" "B" 2005 1986 -64.385985 48.668899 1098.5 2.425 7.9 0.37
"10210" 7601200602 "B" "B" 1986 1976 -64.38599 48.668899 1147.5 1.51 7.9 0.37
"10211" 7601200701 "B" "R" 1996 1976 -65.199661 48.665549 1205.5 1.42 7.9 0.37
"10212" 7601200701 "R" "R" 1976 1986 -65.199661 48.665549 1183 1.005 7.9 0.37
"10213" 7601200701 "R" "B" 1986 2005 -65.199661 48.665549 1177 1.655 7.9 0.37
"10214" 7601200702 "B" "R" 2005 1986 -65.196418 48.668667 1182.5 1.58 7.9 0.37
"10215" 7601200702 "R" "R" 1986 1996 -65.196417 48.668671 1184 1.325 7.9 0.37
"10216" 7601200702 "R" "R" 1996 1976 -65.196417 48.668671 1214 1.335 7.9 0.37
"10217" 7601200801 "R" "R" 1986 2005 -64.66489 48.683712 1164 1.58 7.9 0.37
"10218" 7601200801 "R" "B" 2005 1976 -64.664886 48.683712 1248.5 1.625 7.9 0.37
"10219" 7601200801 "B" "R" 1976 1996 -64.66489 48.683712 1258 1.355 7.9 0.37
"10220" 7601200802 "B" "B" 2005 1976 -64.668367 48.680739 1222.5 1.98 7.9 0.37
"10221" 7601200802 "B" "B" 1976 1996 -64.668362 48.680735 1226 1.725 7.9 0.37
"10222" 7601200902 "B" "R" 2005 1986 -64.363406 48.718806 1077.5 2.68 7.9 0.37
"10223" 7601200902 "R" "B" 1986 1997 -64.363411 48.71881 991 1.925 7.9 0.37
"10224" 7601201001 "R" "B" 2005 1986 -65.066136 48.715922 1184 1.46 7.9 0.37
"10225" 7601201001 "B" "R" 1986 1997 -65.066142 48.715922 1097 0.625 7.9 0.37
"10226" 7601201001 "R" "B" 1997 1976 -65.066142 48.715922 1137.5 0.635 7.9 0.37
"10227" 7601201002 "B" "B" 1976 2005 -65.071645 48.714964 1186.5 1.905 7.9 0.37
"10228" 7601201002 "B" "B" 2005 1986 -65.071643 48.714968 1149.5 1.88 7.9 0.37
"10229" 7601201002 "B" "B" 1986 1997 -65.071645 48.714964 1054.5 1.08 7.9 0.37
"10230" 7601201101 "B" "R" 1976 2005 -64.399819 48.733178 1201.5 2.67 7.9 0.37
"10231" 7601201101 "R" "B" 2005 1986 -64.399816 48.733178 1082 2.6 7.9 0.37
"10232" 7601201101 "B" "R" 1986 1997 -64.399819 48.733178 994.5 1.845 7.9 0.37
"10233" 7601201102 "B" "B" 2005 1997 -64.394267 48.734136 1069 2.895 7.9 0.37
"10234" 7601201201 "B" "B" 1977 1986 -66.666424 48.733026 1077 1.335 7.9 0.37
"10235" 7601201202 "B" "B" 1977 1986 -66.662721 48.735897 1065 1.445 7.9 0.37
"10236" 7601201301 "M" "M" 1996 1976 -64.548985 48.750024 1226.5 1.885 7.9 0.37
"10237" 7601201301 "M" "M" 1976 2005 -64.548985 48.750024 1220.5 2.115 7.9 0.37
"10238" 7601201301 "M" "M" 2005 1986 -64.548987 48.75002 1119.5 2.06 7.9 0.37
"10239" 7601201302 "B" "M" 1976 1996 -64.548486 48.753694 1226.5 1.88 7.9 0.37
"10240" 7601201302 "M" "B" 1996 1986 -64.548486 48.753694 1125 1.825 7.9 0.37
"10241" 7601201302 "B" "M" 1986 2005 -64.548486 48.753694 1119 2.06 7.9 0.37
"10242" 7601201401 "R" "B" 1976 1996 -65.299202 48.749948 1185 1.49 7.9 0.37
"10243" 7601201401 "B" "B" 1996 2005 -65.299202 48.749948 1196 2.065 7.9 0.37
"10244" 7601201401 "B" "R" 2005 1986 -65.299201 48.749948 1164 1.715 7.9 0.37
"10245" 7601201402 "B" "R" 2005 1986 -65.298624 48.746202 1164.5 1.72 7.9 0.37
"10246" 7601201402 "R" "R" 1986 1976 -65.29863 48.746206 1154 1.14 7.9 0.37
"10247" 7601201402 "R" "B" 1976 1996 -65.29863 48.746206 1185.5 1.49 7.9 0.37
"10248" 7601201501 "B" "B" 1996 1976 -64.933166 48.767131 1194.5 1.705 7.9 0.37
"10249" 7601201501 "B" "B" 1976 2005 -64.933166 48.767131 1190 1.93 7.9 0.37
"10250" 7601201501 "B" "B" 2005 1986 -64.933169 48.767131 1138.5 1.895 7.9 0.37
"10251" 7601201502 "B" "B" 1996 1976 -64.927723 48.767997 1195 1.7 7.9 0.37
"10252" 7601201502 "B" "B" 1976 2005 -64.927723 48.767997 1190.5 1.925 7.9 0.37
"10253" 7601201502 "B" "B" 2005 1986 -64.927721 48.767997 1138.5 1.895 7.9 0.37
"10254" 7601201601 "B" "R" 1986 2003 -66.649562 48.766479 1063.5 1.4 7.9 0.37
"10255" 7601201601 "R" "B" 2003 1977 -66.649561 48.76648 985.5 1.965 7.9 0.37
"10256" 7601201601 "B" "B" 1977 1995 -66.649562 48.766479 1110 2.035 7.9 0.37
"10257" 7601201602 "B" "B" 1995 1977 -66.649319 48.770465 1137 1.8 7.9 0.37
"10258" 7601201602 "B" "B" 1977 1986 -66.649319 48.770465 1071 1.355 7.9 0.37
"10259" 7601201701 "B" "B" 1986 1977 -66.615153 48.78316 1063.5 1.41 7.9 0.37
"10260" 7601201702 "B" "B" 1986 1977 -66.620581 48.781981 1062 1.425 7.9 0.37
"10261" 7601201702 "B" "B" 1977 2003 -66.620581 48.781981 1000 1.79 7.9 0.37
"10262" 7601201702 "B" "B" 2003 1995 -66.620585 48.781983 1144.5 1.675 7.9 0.37
"10263" 7601201801 "B" "B" 1986 2005 -65.432866 48.81616 1198.5 1.275 7.9 0.37
"10264" 7601201801 "B" "B" 2005 1976 -65.432865 48.81616 1208 1.24 7.9 0.37
"10265" 7601201801 "B" "B" 1976 1996 -65.432866 48.81616 1229.5 1.005 7.9 0.37
"10266" 7601201802 "R" "R" 1976 1986 -65.43856 48.814958 1188.5 0.82 7.9 0.37
"10267" 7601201901 "R" "R" 2003 1976 -66.065829 48.816445 1125.5 1.095 7.9 0.37
"10268" 7601201901 "R" "R" 1976 1996 -66.065824 48.816443 1218 1.16 7.9 0.37
"10269" 7601201901 "R" "R" 1996 1986 -66.065824 48.816443 1203 1.15 7.9 0.37
"10270" 7601201902 "B" "B" 2003 1976 -66.069422 48.819395 1103.5 1.28 7.9 0.37
"10271" 7601201902 "B" "B" 1976 1996 -66.069419 48.819392 1191.5 1.36 7.9 0.37
"10272" 7601201902 "B" "B" 1996 1986 -66.069419 48.819392 1181 1.35 7.9 0.37
"10273" 7601202001 "B" "R" 2003 1976 -65.949042 48.833886 1243.5 0.155 7.9 0.37
"10274" 7601202001 "R" "R" 1976 1986 -65.949038 48.833884 1291 -0.095 7.9 0.37
"10275" 7601202002 "R" "R" 1986 1976 -65.945667 48.830862 1297.5 -0.145 7.9 0.37
"10276" 7601202101 "B" "B" 1996 1976 -66.733183 48.883024 1195.5 1.465 7.9 0.37
"10277" 7601202101 "B" "B" 1976 2003 -66.733183 48.883024 1059.5 1.34 7.9 0.37
"10278" 7601202101 "B" "B" 2003 1986 -66.73318 48.883026 1055 1.28 7.9 0.37
"10279" 7601202102 "B" "B" 1986 1976 -66.72777 48.884052 1101 1.24 7.9 0.37
"10280" 7601202201 "R" "B" 1976 1995 -64.38263 48.900589 1229.5 1.96 7.9 0.37
"10281" 7601202201 "B" "B" 1995 2005 -64.38263 48.900589 1187.5 2.71 7.9 0.37
"10282" 7601202201 "B" "R" 2005 1986 -64.38263 48.900589 1094.5 2.185 7.9 0.37
"10283" 7601202202 "B" "B" 1976 1995 -64.377402 48.901914 1230 1.955 7.9 0.37
"10284" 7601202202 "B" "B" 1995 2005 -64.377402 48.901914 1187.5 2.71 7.9 0.37
"10285" 7601202202 "B" "B" 2005 1986 -64.377402 48.901914 1094.5 2.185 7.9 0.37
"10286" 7601202301 "B" "B" 2005 1976 -65.399402 48.900347 1182 1.365 7.9 0.37
"10287" 7601202301 "B" "B" 1976 1996 -65.399402 48.900347 1205 1.16 7.9 0.37
"10288" 7601202302 "B" "B" 1996 1976 -65.395854 48.903428 1205.5 1.16 7.9 0.37
"10289" 7601202302 "B" "B" 1976 1986 -65.395854 48.903428 1159 0.93 7.9 0.37
"10290" 7601202302 "B" "B" 1986 2005 -65.395854 48.903428 1177 1.395 7.9 0.37
"10291" 7601202401 "R" "B" 2003 1976 -65.916271 48.900079 1343 -0.8 7.9 0.37
"10292" 7601202401 "B" "R" 1976 1997 -65.916271 48.900079 1339.5 -1.47 7.9 0.37
"10293" 7601202401 "R" "B" 1997 1986 -65.916271 48.900079 1254.5 -1.505 7.9 0.37
"10294" 7601202402 "B" "B" 1986 1997 -65.912976 48.903204 1254.5 -1.505 7.9 0.37
"10295" 7601202402 "B" "B" 1997 1976 -65.912976 48.903204 1339.5 -1.47 7.9 0.37
"10296" 7601202402 "B" "B" 1976 2003 -65.912976 48.903204 1343 -0.8 7.9 0.37
"10297" 7601202501 "R" "B" 1986 1976 -65.68291 48.91706 1299.5 -0.155 7.9 0.37
"10298" 7601202502 "R" "B" 1986 1976 -65.677802 48.918142 1299 -0.155 7.9 0.37
"10299" 7601202601 "B" "B" 1976 1996 -66.58255 48.916263 1471.5 -1.12 7.9 0.37
"10300" 7601202601 "B" "B" 1996 2003 -66.58255 48.916263 1314.5 -0.79 7.9 0.37
"10301" 7601202601 "B" "B" 2003 1986 -66.58255 48.916263 1241.5 -1.175 7.9 0.37
"10302" 7601202602 "B" "B" 1986 1996 -66.577328 48.917611 1379 -0.935 7.9 0.37
"10303" 7601202602 "B" "B" 1996 1976 -66.577328 48.917611 1447 -0.855 7.9 0.37
"10304" 7601202602 "B" "B" 1976 2003 -66.577328 48.917611 1291 -0.84 7.9 0.37
"10305" 7601202701 "B" "R" 2003 1996 -66.63327 48.916183 1217.5 0.6 7.9 0.37
"10306" 7601202701 "R" "B" 1996 1976 -66.63327 48.916183 1331 0.3 7.9 0.37
"10307" 7601202701 "B" "B" 1976 1986 -66.63327 48.916183 1252.5 -0.125 7.9 0.37
"10308" 7601202702 "M" "M" 1986 2003 -66.637039 48.919211 1089 0.8 7.9 0.37
"10309" 7601202702 "M" "M" 2003 1976 -66.637039 48.919211 1103.5 0.865 7.9 0.37
"10310" 7601202702 "M" "M" 1976 1996 -66.637039 48.919211 1263.5 0.955 7.9 0.37
"10311" 7601202801 "R" "B" 1986 1976 -65.533069 48.933716 1259 0.215 7.9 0.37
"10312" 7601202802 "B" "B" 1976 1986 -65.533534 48.929881 1262 0.195 7.9 0.37
"10313" 7601202901 "R" "B" 1976 1996 -64.699854 48.949775 1230 1.505 7.9 0.37
"10314" 7601202901 "B" "B" 1996 2005 -64.699854 48.949775 1214.5 2.155 7.9 0.37
"10315" 7601202901 "B" "B" 2005 1986 -64.699855 48.949775 1130 1.655 7.9 0.37
"10316" 7601202902 "B" "R" 2005 1986 -64.703271 48.946918 1117 1.825 7.9 0.37
"10317" 7601202902 "R" "R" 1986 1976 -64.703267 48.946914 1127.5 1.185 7.9 0.37
"10318" 7601202902 "R" "B" 1976 1996 -64.703267 48.946914 1214.5 1.695 7.9 0.37
"10319" 7601203001 "B" "R" 1976 1986 -65.731946 48.949655 1182 0.685 7.9 0.37
"10320" 7601203002 "B" "R" 1976 1986 -65.732021 48.945913 1183 0.69 7.9 0.37
"10321" 7601203102 "R" "R" 1986 1976 -66.869599 48.952882 1144 0.905 7.9 0.37
"10322" 7601203102 "R" "B" 1976 1995 -66.869599 48.952882 1208.5 1.365 7.9 0.37
"10323" 7601203102 "B" "B" 1995 2003 -66.869599 48.952882 1111.5 1.685 7.9 0.37
"10324" 7601203201 "R" "B" 2005 1986 -65.448998 48.965829 1249 0.425 7.9 0.37
"10325" 7601203201 "B" "R" 1986 1996 -65.448999 48.965829 1298.5 0.18 7.9 0.37
"10326" 7601203201 "R" "B" 1996 1975 -65.448999 48.965829 1145 0.505 7.9 0.37
"10327" 7601203202 "R" "B" 1996 1975 -65.453039 48.962909 1181 0.16 7.9 0.37
"10328" 7601203202 "B" "R" 1975 1986 -65.453039 48.962909 1130.5 -0.03 7.9 0.37
"10329" 7601203202 "R" "R" 1986 2005 -65.453039 48.962909 1268 0.095 7.9 0.37
"10330" 7601203301 "B" "R" 1986 1997 -65.865675 48.966752 1123.5 0.03 7.9 0.37
"10331" 7601203301 "R" "B" 1997 1976 -65.865675 48.966752 1149 0.02 7.9 0.37
"10332" 7601203301 "B" "R" 1976 2003 -65.865675 48.966752 1177.5 0.58 7.9 0.37
"10333" 7601203302 "B" "B" 1976 2003 -65.862341 48.963801 1188 0.495 7.9 0.37
"10334" 7601203302 "B" "R" 2003 1997 -65.862341 48.963801 1096 0.115 7.9 0.37
"10335" 7601203302 "R" "R" 1997 1986 -65.862341 48.963801 1132.5 -0.055 7.9 0.37
"10336" 7601203401 "R" "B" 1995 1976 -66.916371 48.966733 1209.5 1.34 7.9 0.37
"10337" 7601203401 "B" "B" 1976 2003 -66.916371 48.966733 1054 1.28 7.9 0.37
"10338" 7601203401 "B" "R" 2003 1986 -66.916374 48.966737 1047.5 1.2 7.9 0.37
"10339" 7601203402 "B" "B" 1995 1976 -66.921826 48.965631 1111.5 2.1 7.9 0.37
"10340" 7601203402 "B" "B" 1976 2003 -66.921826 48.965631 988 2.025 7.9 0.37
"10341" 7601203402 "B" "B" 2003 1986 -66.921823 48.965631 982.5 1.98 7.9 0.37
"10342" 7601203501 "B" "R" 1986 2005 -65.013732 48.984102 1149 1.435 7.9 0.37
"10343" 7601203501 "R" "B" 2005 1976 -65.013734 48.984102 1189 1.46 7.9 0.37
"10344" 7601203501 "B" "R" 1976 1996 -65.013732 48.984102 1210 1.26 7.9 0.37
"10345" 7601203502 "R" "R" 2005 1986 -65.01431 48.980268 1160 1.31 7.9 0.37
"10346" 7601203502 "R" "B" 1986 1976 -65.014307 48.980268 1155.5 0.77 7.9 0.37
"10347" 7601203502 "B" "R" 1976 1996 -65.014307 48.980268 1224.5 1.13 7.9 0.37
"10348" 7601203601 "R" "R" 1976 2005 -65.499857 48.983552 1305 0.065 7.9 0.37
"10349" 7601203601 "R" "R" 2005 1986 -65.499863 48.983548 1265.5 0.1 7.9 0.37
"10350" 7601203601 "R" "R" 1986 1997 -65.499857 48.983552 1204 -0.77 7.9 0.37
"10351" 7601203602 "R" "R" 1976 1997 -65.499869 48.987532 1243.5 -0.81 7.9 0.37
"10352" 7601203602 "R" "R" 1997 1986 -65.499869 48.987532 1203.5 -0.78 7.9 0.37
"10353" 7601203602 "R" "R" 1986 2005 -65.499869 48.987532 1264.5 0.09 7.9 0.37
"10354" 7601203701 "B" "B" 1986 1976 -66.632301 48.983477 1027 1.65 7.9 0.37
"10355" 7601203701 "B" "B" 1976 1996 -66.632301 48.983477 1096 2.135 7.9 0.37
"10356" 7601203701 "B" "B" 1996 2003 -66.632301 48.983477 1052 2.4 7.9 0.37
"10357" 7601203702 "B" "B" 1986 1976 -66.626942 48.984415 1026 1.65 7.9 0.37
"10358" 7601203702 "B" "B" 1976 1996 -66.626942 48.984415 1095.5 2.135 7.9 0.37
"10359" 7601203702 "B" "B" 1996 2003 -66.626942 48.984415 1052 2.4 7.9 0.37
"10360" 7601203801 "R" "B" 1986 2005 -65.300243 49.000848 1177.5 1.18 7.9 0.37
"10361" 7601203801 "B" "R" 2005 1976 -65.300242 49.000852 1191.5 1.16 7.9 0.37
"10362" 7601203802 "B" "R" 1976 1997 -65.294637 49.001853 1075 0.655 7.9 0.37
"10363" 7601203802 "R" "B" 1997 1986 -65.294637 49.001853 1063.5 0.665 7.9 0.37
"10364" 7601203901 "B" "R" 2005 1986 -65.51558 49.00056 1250.5 0.31 7.9 0.37
"10365" 7601203901 "R" "R" 1986 1976 -65.515577 49.000556 1284 -0.14 7.9 0.37
"10366" 7601203901 "R" "B" 1976 1996 -65.515577 49.000556 1336 0.025 7.9 0.37
"10367" 7601203902 "R" "B" 1976 1996 -65.512343 48.997342 1357 -0.145 7.9 0.37
"10368" 7601203902 "B" "B" 1996 2005 -65.512343 48.997342 1314.5 0.315 7.9 0.37
"10369" 7601204001 "B" "B" 1986 1976 -66.765978 48.999932 1086 1.24 7.9 0.37
"10370" 7601204001 "B" "B" 1976 1995 -66.765978 48.999932 1162.5 1.67 7.9 0.37
"10371" 7601204001 "B" "B" 1995 2003 -66.765978 48.999932 1088.5 1.955 7.9 0.37
"10372" 7601204002 "B" "B" 1986 1976 -66.769506 48.996998 1065.5 1.415 7.9 0.37
"10373" 7601204002 "B" "M" 1976 1995 -66.769506 48.996998 1137.5 1.845 7.9 0.37
"10374" 7601204002 "M" "M" 1995 2003 -66.769506 48.996998 1069.5 2.135 7.9 0.37
"10375" 7601204101 "R" "B" 1976 1997 -64.683102 49.017021 1069.5 1.565 7.9 0.37
"10376" 7601204101 "B" "B" 1997 2005 -64.683102 49.017021 1071.5 2.17 7.9 0.37
"10377" 7601204101 "B" "R" 2005 1986 -64.683102 49.017025 1079.5 2.205 7.9 0.37
"10378" 7601204102 "R" "B" 1976 1997 -64.686438 49.020266 1058 1.7 7.9 0.37
"10379" 7601204102 "B" "B" 1997 2005 -64.686438 49.020266 1063.5 2.3 7.9 0.37
"10380" 7601204102 "B" "R" 2005 1986 -64.686437 49.020266 1070.5 2.325 7.9 0.37
"10381" 7601204201 "R" "R" 1986 1976 -65.549779 49.033195 1098.5 1.12 7.9 0.37
"10382" 7601204202 "R" "R" 1976 1986 -65.543976 49.034373 1086.5 1.195 7.9 0.37
"10383" 7601204301 "B" "B" 2005 1986 -64.98326 49.083884 1077.5 2.1 7.9 0.37
"10384" 7601204301 "B" "B" 1986 1996 -64.983264 49.083884 1086 1.97 7.9 0.37
"10385" 7601204301 "B" "B" 1996 1976 -64.983264 49.083884 1121 2.04 7.9 0.37
"10386" 7601204302 "B" "B" 1986 2005 -64.986908 49.080986 1112.5 1.68 7.9 0.37
