NO_ZONE	id_plot	densites_10ha
other	7609600302	0
other	7609606001	0
other	7501410302	0
other	7701202701	0
other	7709803301	0
other	7709803302	0
other	7609607501	0
other	7601501902	0
other	8809401901	0
other	8809403501	0
other	8901800102	0
other	8809407601	0
other	8909207802	0
other	8901806702	0
other	8901901101	0
other	8902100902	0
other	9003504601	0
other	9003105701	0
other	9003203902	0
other	9003204101	0
other	9003300602	0
other	9003306101	0
other	9003306602	0
other	9003401201	0
other	9003405101	0
other	7201000402	0
other	7201501602	0
other	7608607701	0
other	9609742402	0
other	9204702502	0
other	9700900402	0
other	9700901502	0
other	9305002401	0
other	7209409702	0
other	7701401301	0
other	7701401302	0
other	9204603301	0
other	7300800202	0
other	7301102502	0
other	7309802701	0
other	7309804602	0
other	7401601901	0
other	8902002501	0
other	8909201601	0
other	7100813002	0
other	9003302601	0
other	7101000401	0
other	9003405201	0
other	7102101601	0
other	9009106101	0
other	9009107402	0
other	9100201602	0
other	9204404002	0
other	7507401602	0
other	7501407302	0
other	7501410102	0
other	7501410202	0
other	7601500901	0
other	7109612002	0
other	7100811801	0
other	7101005001	0
other	9209603901	0
other	9204803001	0
other	7609505901	0
other	9305001801	0
other	7601703302	0
other	7209410302	0
other	7209410901	0
other	7109611302	0
other	7109611502	0
other	7608606101	0
other	7301100702	0
other	7200701601	0
other	7309601502	0
other	7400700102	0
other	7609506602	0
other	7209410801	0
other	7409703802	0
other	7309600602	0
other	7309700401	0
other	7309802402	0
other	7309804502	0
other	7409701502	0
other	7409701701	0
other	8901804102	0
other	7409901001	0
other	8902002902	0
other	7501005001	0
other	7601300201	0
other	8909900202	0
other	9003102401	0
other	9003201001	0
other	7601703602	0
other	9100300802	0
other	9100303102	0
other	7501408502	0
other	7501409901	0
other	7501501702	0
other	7501502302	0
other	7601902001	0
other	7607907001	0
other	7608100101	0
other	7608100302	0
other	7608501201	0
other	7608603102	0
other	7608603901	0
other	7608603902	0
other	7608902001	0
other	7601300702	0
other	7601303902	0
other	7609600102	0
other	7609600802	0
other	7609602301	0
other	7608602201	0
other	7608608102	0
other	7608609501	0
other	7608802001	0
other	7608802302	0
other	7701401802	0
other	7608901302	0
other	7709900602	0
other	7609506701	0
other	7609604102	0
other	7609604901	0
other	7100401102	0
other	7701202001	0
other	7701400801	0
other	8901802001	0
other	8902201102	0
other	8902301701	0
other	8909208102	0
other	8901803802	0
other	8902200601	0
other	8902201802	0
other	8909901802	0
other	9003502301	0
other	9100301201	0
other	7609511001	0
other	9109606301	0
other	7609603102	0
other	7609607901	0
other	7609610101	0
other	7608500601	0
other	7608500702	0
other	7608501301	0
other	9204400301	0
other	9204402502	0
other	9109614802	0
other	7701203902	0
other	9204601902	0
other	7701403602	0
other	7709802202	0
other	7709802801	0
other	9204702101	0
other	7609609002	0
other	7609610602	0
other	7701301201	0
other	8901804002	0
other	8901900101	0
other	8902003202	0
other	9700902802	0
other	7101003601	0
other	7102100201	0
other	9003105101	0
other	9003203502	0
other	9003400701	0
other	8909901101	0
other	7601503401	0
other	8901801101	0
other	8902002302	0
other	7100902201	0
other	7607908602	0
other	7608200102	0
other	9100200302	0
other	7608801702	0
other	7109607501	0
other	7609600501	0
other	7609602101	0
other	7200901701	0
other	7201500401	0
other	7701205001	0
other	7701301001	0
other	7701302001	0
other	7701402102	0
other	7109611102	0
other	7209411801	0
other	7200901001	0
other	7201500402	0
other	7201501902	0
other	8901806801	0
other	8901900201	0
other	8901900501	0
other	8902003602	0
other	8902103502	0
other	8902301102	0
other	7300801101	0
other	7301102702	0
other	9009101201	0
other	7309804302	0
other	7401200202	0
other	7401203002	0
other	7300800101	0
other	7300800302	0
other	7300801301	0
other	7303600402	0
other	7100901701	0
other	9203202601	0
other	7309802602	0
other	7401204001	0
other	7409902001	0
other	9204603502	0
other	7501408901	0
other	7501410601	0
other	7109612201	0
other	7601703801	0
other	7200903402	0
other	9203202501	0
other	7608601102	0
other	7608604401	0
other	7608606102	0
other	9801704602	0
other	7608901801	0
other	7609000201	0
other	7608301301	0
other	7609500402	0
other	7609507902	0
other	7609604601	0
other	7609605201	0
other	7609608902	0
other	7608803001	0
other	7701100502	0
other	7701101201	0
other	7701201802	0
other	7701204202	0
other	7701402002	0
other	7401600301	0
other	7609601402	0
other	7609607602	0
other	8809406901	0
other	8809409801	0
other	7701100202	0
other	8901805402	0
other	8902202802	0
other	8902204101	0
other	7701403502	0
other	8003500102	0
other	9003200502	0
other	9009101402	0
other	9009104102	0
other	7608602702	0
other	9100202602	0
other	9100300202	0
other	8901903801	0
other	8902001101	0
other	8902101001	0
other	9003200202	0
other	9003200701	0
other	9003201702	0
other	9204600402	0
other	9003301602	0
other	9303802301	0
other	9003402902	0
other	9304900902	0
other	9305002001	0
other	9203202202	0
other	7301103501	0
other	9609742502	0
other	7401200801	0
other	7709801501	0
other	7709900601	0
other	9204801502	0
other	8902202501	0
other	8909203601	0
other	8901802701	0
other	7501502802	0
other	8902103302	0
other	8902203502	0
other	9100201601	0
other	9003103202	0
other	9003303502	0
other	9801703301	0
other	9003305802	0
other	8902001501	0
other	7601703402	0
other	8901800802	0
other	7601807501	0
other	7601902401	0
other	9204101202	0
other	7002500302	0
other	7608607001	0
other	7608607602	0
other	7200701402	0
other	7200902602	0
other	7201501002	0
other	7102500102	0
other	7609500802	0
other	9109614402	0
other	7609602202	0
other	7609606501	0
other	7609606602	0
other	7109611801	0
other	7608801602	0
other	9204703201	0
other	7701202401	0
other	7709801401	0
other	7609604101	0
other	7301102001	0
other	7701100801	0
other	7309800402	0
other	7309801301	0
other	7309801701	0
other	7309803201	0
other	7401200101	0
other	7401202501	0
other	8902300701	0
other	7100810002	0
other	7501004002	0
other	7501004602	0
other	7401202301	0
other	7401601002	0
other	9009101901	0
other	7501501601	0
other	7409704502	0
other	7409705102	0
other	9003402201	0
other	9203200202	0
other	7601504002	0
other	7601504201	0
other	7501501002	0
other	7201501201	0
other	9305002101	0
other	7601604102	0
other	7607907801	0
other	7608100901	0
other	7608602101	0
other	7608400101	0
other	7701101502	0
other	7701201401	0
other	7701201501	0
other	7303600201	0
other	8709604902	0
other	7609511201	0
other	8809404502	0
other	7609601602	0
other	8809415401	0
other	8901803001	0
other	8901805102	0
other	8902202402	0
other	8902204001	0
other	8909201401	0
other	8909901902	0
other	9003102501	0
other	9003104901	0
other	9003200501	0
other	9003304502	0
other	9100400101	0
other	8901903202	0
other	8902002802	0
other	8902102001	0
other	9109614502	0
other	8902302101	0
other	9003202302	0
other	9003202402	0
other	7608801701	0
other	9204701601	0
other	9204801801	0
other	9100202102	0
other	9100301701	0
other	7609503602	0
other	7309801602	0
other	7309500502	0
other	7409701501	0
other	7409901201	0
other	7409901701	0
other	7701403501	0
other	7608500202	0
other	8809402601	0
other	8809407602	0
other	7608500201	0
other	7608600902	0
other	7609606902	0
other	8901803801	0
other	8901903102	0
other	8902101602	0
other	8902103501	0
other	7609604502	0
other	9003102301	0
other	9801705302	0
other	7601504601	0
other	7100812901	0
other	7100900801	0
other	7102101001	0
other	7102500502	0
other	7607900201	0
other	7607906601	0
other	7109501401	0
other	7109502702	0
other	8809407002	0
other	7608603501	0
other	9203204001	0
other	7608902801	0
other	9003404802	0
other	7100809701	0
other	7100900602	0
other	7101005301	0
other	7200800401	0
other	7200800302	0
other	7200902002	0
other	9003304002	0
other	9003400102	0
other	9003500401	0
other	7209407501	0
other	8901806602	0
other	8902003802	0
other	7209407302	0
other	7303500101	0
other	9003105502	0
other	7401600401	0
other	7401602402	0
other	9003504402	0
other	7301101101	0
other	7301101701	0
other	7401203702	0
other	7401601101	0
other	7401603001	0
other	7200903001	0
other	9204403101	0
other	7501004001	0
other	7501501201	0
other	7501501302	0
other	7501502202	0
other	7501409602	0
other	7102300302	0
other	7102500601	0
other	7608601601	0
other	9309700801	0
other	7109606001	0
other	7601603801	0
other	7601604501	0
other	7102101402	0
other	7309800901	0
other	9801705001	0
other	7309803302	0
other	7607904901	0
other	7601702401	0
other	7201501502	0
other	7601901901	0
other	7601902301	0
other	7607904801	0
other	7607906101	0
other	7608201202	0
other	7608601402	0
other	7608610101	0
other	7608901001	0
other	7609502002	0
other	7609504102	0
other	7609506201	0
other	7609600502	0
other	7609602001	0
other	7609602002	0
other	7609605101	0
other	7609608102	0
other	8901806401	0
other	7701203101	0
other	9003302401	0
other	9009103201	0
other	7501409801	0
other	8809402201	0
other	7201000902	0
other	7501501901	0
other	7109612402	0
other	8901803401	0
other	8902100601	0
other	8902100801	0
other	8902103102	0
other	8902103602	0
other	8902200302	0
other	8902202102	0
other	8902300201	0
other	7401202402	0
other	7301102102	0
other	9100302701	0
other	9100401102	0
other	7309801601	0
other	7309801901	0
other	7401200601	0
other	7608605202	0
other	7609000702	0
other	7608802602	0
other	9204405001	0
other	7609605402	0
other	9204603701	0
other	9204604101	0
other	9204802702	0
other	9204804702	0
other	7100900401	0
other	7509601202	0
other	8901800702	0
other	7109503601	0
other	9609800901	0
other	7507500502	0
other	9700900102	0
other	9700902602	0
other	9700903301	0
other	8901802501	0
other	8901903001	0
other	8902001602	0
other	7607907901	0
other	7200800301	0
other	7200800501	0
other	7201001002	0
other	7608607802	0
other	7608609202	0
other	7608609802	0
other	7608801901	0
other	9009102801	0
other	9009103202	0
other	7209409602	0
other	9100202101	0
other	7609507201	0
other	7609602801	0
other	7609604001	0
other	7100812802	0
other	7101002702	0
other	7102101901	0
other	7401202201	0
other	7401600601	0
other	7109611702	0
other	7701204701	0
other	8809401902	0
other	8809402702	0
other	7501004901	0
other	8901801502	0
other	7201000601	0
other	7201001201	0
other	7201500901	0
other	8901900801	0
other	7501501801	0
other	7501502902	0
other	9003104801	0
other	9003300801	0
other	9003304501	0
other	7209407601	0
other	7209412402	0
other	9009106201	0
other	9100302102	0
other	7102201101	0
other	7301100201	0
other	7607908001	0
other	7309600902	0
other	7309602201	0
other	7309803002	0
other	7309803501	0
other	9204402601	0
other	7201000701	0
other	7401200702	0
other	7401602301	0
other	7401602501	0
other	7409705501	0
other	7409800702	0
other	7608500502	0
other	7608604002	0
other	9204602902	0
other	7608608202	0
other	7608609702	0
other	7608801301	0
other	7309602401	0
other	7609501402	0
other	7609505202	0
other	7609601801	0
other	7501502901	0
other	7701100902	0
other	7701203901	0
other	7701403202	0
other	7401602601	0
other	7409800802	0
other	7501300702	0
other	8909902102	0
other	7601500102	0
other	8809415501	0
other	7601604802	0
other	8901804501	0
other	7601703701	0
other	8902100101	0
other	7209410502	0
other	7607904601	0
other	7607906902	0
other	9100201001	0
other	7608500301	0
other	7608602902	0
other	7608603802	0
other	7608609401	0
other	7608803202	0
other	7608804801	0
other	7609000901	0
other	7609500401	0
other	7609500502	0
other	7607904001	0
other	7609601802	0
other	7701201402	0
other	7701402801	0
other	7608602002	0
other	7608604301	0
other	7608609001	0
other	8809406201	0
other	8809409802	0
other	8902101302	0
other	8902102102	0
other	9003204001	0
other	9003500601	0
other	9003502602	0
other	9100200802	0
other	9100202701	0
other	7309802901	0
other	7609502502	0
other	7501407701	0
other	8809403602	0
other	7501501402	0
other	9204703401	0
other	9305000802	0
other	7101000601	0
other	7102100402	0
other	8902201901	0
other	7109501402	0
other	7709800101	0
other	9801704202	0
other	1000400602	0
other	7200800702	0
other	7200900701	0
other	7200901502	0
other	7200902001	0
other	7201001302	0
other	7202101101	0
other	7608601702	0
other	7608607401	0
other	7209409002	0
other	7100902102	0
other	9003403002	0
other	7109501101	0
other	7609610102	0
other	7608500701	0
other	7109611301	0
other	7200800502	0
other	7701205501	0
other	7608801101	0
other	7409800902	0
other	7209409201	0
other	7209411101	0
other	9204403102	0
other	7501502002	0
other	7501502501	0
other	8901800501	0
other	8901801102	0
other	8902103001	0
other	7300801302	0
other	7309802302	0
other	9003202701	0
other	7409700101	0
other	7608602501	0
other	7409801201	0
other	7608604501	0
other	7608607101	0
other	7608608702	0
other	7608803601	0
other	7501500502	0
other	7609504202	0
other	7609508601	0
other	7109611101	0
other	7609601502	0
other	7609603802	0
other	7609605301	0
other	7201501402	0
other	9009106202	0
other	7701102701	0
other	7701203302	0
other	7607907101	0
other	8809403201	0
other	7608609301	0
other	7109500402	0
other	7609508501	0
other	7609605302	0
other	7609610201	0
other	9003105402	0
other	7701101202	0
other	7701403702	0
other	7501409101	0
other	9009106102	0
other	7200701602	0
other	8809402401	0
other	7200900601	0
other	7200901101	0
other	9203204102	0
other	8809416202	0
other	8809416702	0
other	8901801201	0
other	8901801301	0
other	8901807502	0
other	8902001201	0
other	8902201001	0
other	7409705001	0
other	8909207801	0
other	9003102602	0
other	9003300802	0
other	9003305001	0
other	9003305801	0
other	7303500701	0
other	7309500301	0
other	9203202402	0
other	7609511302	0
other	7002500601	0
other	9204405801	0
other	7701301901	0
other	9204702701	0
other	9204801401	0
other	7709802002	0
other	8809402701	0
other	7309800602	0
other	8901801202	0
other	7109608202	0
other	9003301901	0
other	9003401701	0
other	7200903202	0
other	7201000702	0
other	7201501601	0
other	7601703902	0
other	9109500401	0
other	7701401402	0
other	9109606102	0
other	7601502601	0
other	7608100801	0
other	7209410501	0
other	7608400201	0
other	7608604602	0
other	9204401802	0
other	7608609502	0
other	7608800601	0
other	7301100501	0
other	7309500202	0
other	7309802301	0
other	8901801402	0
other	9609742002	0
other	7101003402	0
other	7102100901	0
other	7102200801	0
other	8809403702	0
other	7109610802	0
other	7501410101	0
other	8901802801	0
other	9309701201	0
other	8901800302	0
other	8909900502	0
other	9003301601	0
other	9003303402	0
other	9003404501	0
other	9003501001	0
other	9003204201	0
other	9009107302	0
other	7209410902	0
other	7607905101	0
other	7608101301	0
other	7608500102	0
other	7301101302	0
other	7608803201	0
other	7309802101	0
other	7401601902	0
other	7409705301	0
other	7701401102	0
other	7501301502	0
other	7201500601	0
other	7501501602	0
other	8901902602	0
other	8902102301	0
other	9003104302	0
other	9003203401	0
other	9003401402	0
other	9003402802	0
other	9003502802	0
other	9100201702	0
other	9109604702	0
other	7301103601	0
other	7309600201	0
other	7100810001	0
other	7607906702	0
other	7608500901	0
other	9204603002	0
other	7608600701	0
other	7608604001	0
other	7608801302	0
other	7608900201	0
other	7608900402	0
other	7609000401	0
other	7609512902	0
other	7701202501	0
other	7701300402	0
other	7701404102	0
other	7709802301	0
other	7202100801	0
other	8809406002	0
other	7601503301	0
other	7200801101	0
other	7200903301	0
other	8901804702	0
other	8902200202	0
other	8909206701	0
other	8909208101	0
other	8909902101	0
other	9003201501	0
other	9003203801	0
other	9003305502	0
other	7608902901	0
other	9100300602	0
other	9203201302	0
other	7200900301	0
other	7201000802	0
other	9204400302	0
other	9204401401	0
other	7401600402	0
other	9204600602	0
other	7701301701	0
other	9204801002	0
other	7609603702	0
other	7507401101	0
other	8901804601	0
other	8901805701	0
other	9700900702	0
other	8901900901	0
other	7509600902	0
other	7300800402	0
other	7300801601	0
other	7303500801	0
other	7309801501	0
other	7309803202	0
other	7401602302	0
other	9003306102	0
other	7409801001	0
other	9100300702	0
other	7608602901	0
other	7501301202	0
other	7608610201	0
other	7501409301	0
other	7501410401	0
other	7609509001	0
other	7609603701	0
other	7701400102	0
other	7701403801	0
other	7409705202	0
other	7607900701	0
other	7607900702	0
other	8901805401	0
other	7209407002	0
other	7209410301	0
other	8909204902	0
other	7608800201	0
other	7608902902	0
other	9003503002	0
other	7609504702	0
other	7609512602	0
other	7609602901	0
other	7701100101	0
other	7300801401	0
other	7301101501	0
other	7301101601	0
other	7301102801	0
other	7309600802	0
other	7309800701	0
other	7309801302	0
other	7309803502	0
other	7409801901	0
other	9700904202	0
other	7607908302	0
other	8809403701	0
other	7100901602	0
other	7200800601	0
other	8901802401	0
other	8901803501	0
other	7507400901	0
other	7507401302	0
other	8902302002	0
other	9801706501	0
other	7608800902	0
other	7601501901	0
other	9003401802	0
other	7601604602	0
other	7200900802	0
other	7601806202	0
other	7609606202	0
other	7601808201	0
other	7601808301	0
other	7601902002	0
other	7101005201	0
other	7608603002	0
other	7608603502	0
other	7608605402	0
other	7608607601	0
other	7608801201	0
other	7202100201	0
other	7609500701	0
other	7401600302	0
other	7609505501	0
other	7609600201	0
other	7609600701	0
other	7609603801	0
other	7609609302	0
other	7701400201	0
other	7409801801	0
other	8809406001	0
other	8901805002	0
other	9003102902	0
other	9003300301	0
other	9003301202	0
other	9003305201	0
other	9003403202	0
other	9003504201	0
other	9009100801	0
other	9100300401	0
other	9100401701	0
other	7102200101	0
other	9203200302	0
other	7501407602	0
other	7501407901	0
other	7501410402	0
other	9204802002	0
other	7601300102	0
other	7608901802	0
other	7109610401	0
other	8809403202	0
other	9309701102	0
other	9309701502	0
other	7601503601	0
other	7701301702	0
other	7608801001	0
other	7609500102	0
other	7607908301	0
other	8901806901	0
other	7608600501	0
other	7608803101	0
other	7701202302	0
other	8909203602	0
other	9003204402	0
other	7002500701	0
other	9003404701	0
other	7309800702	0
other	7309802201	0
other	7309802702	0
other	7309803902	0
other	7401203502	0
other	8809402602	0
other	7409802002	0
other	9204601401	0
other	9204603202	0
other	9003103501	0
other	7200702001	0
other	7200801001	0
other	9003502901	0
other	9204404501	0
other	9009102502	0
other	7601503701	0
other	7601503902	0
other	7601504501	0
other	9305001802	0
other	7209405902	0
other	7501004102	0
other	7209408101	0
other	7209411901	0
other	7607904301	0
other	9609801201	0
other	7100813001	0
other	7608603301	0
other	7608605102	0
other	9700902502	0
other	7608608101	0
other	7300802001	0
other	7401601601	0
other	7109609502	0
other	7701203001	0
other	7701203402	0
other	7409900601	0
other	7109608201	0
other	7501004301	0
other	7501005301	0
other	7601702802	0
other	7601703501	0
other	7601704201	0
other	7501407601	0
other	7501500801	0
other	7601808401	0
other	8901803202	0
other	8902002401	0
other	9003103101	0
other	9003201201	0
other	9003300502	0
other	9003402402	0
other	9003500502	0
other	7601901701	0
other	7608501001	0
other	7608608502	0
other	7608609002	0
other	7608800702	0
other	7608900502	0
other	7608901502	0
other	7309601101	0
other	7608902601	0
other	7501502702	0
other	7701403901	0
other	7309804002	0
other	7609505301	0
other	7701401701	0
other	7709800601	0
other	9204803601	0
other	7209409001	0
other	7607906001	0
other	7608601301	0
other	8809415701	0
other	8901805802	0
other	8902201202	0
other	8909206202	0
other	8909901102	0
other	9003103302	0
other	9003402302	0
other	9100301401	0
other	7609506802	0
other	9109605901	0
other	7609605702	0
other	9203200201	0
other	7701101902	0
other	7200902401	0
other	7202100602	0
other	9204703402	0
other	9204801001	0
other	9209604201	0
other	9003204501	0
other	7608500302	0
other	7608604502	0
other	9003401801	0
other	7209412001	0
other	9609800102	0
other	9100302502	0
other	9100303302	0
other	7609506102	0
other	7609506502	0
other	7609510301	0
other	7401600702	0
other	7609601101	0
other	7409704801	0
other	7701201001	0
other	7409801802	0
other	7409901301	0
other	7608610202	0
other	7501002701	0
other	7608901102	0
other	7609608802	0
other	7100809702	0
other	7100900501	0
other	7101003801	0
other	7101004402	0
other	7501410502	0
other	7301100401	0
other	8909902002	0
other	7109611001	0
other	9003202202	0
other	7601500301	0
other	9100400601	0
other	8902200102	0
other	7601703001	0
other	7002500902	0
other	9003103902	0
other	9003300302	0
other	7607907802	0
other	7607908201	0
other	7209407001	0
other	7608902702	0
other	7609503202	0
other	7609509102	0
other	7609509602	0
other	7609604201	0
other	7701102602	0
other	7109503702	0
other	9204401502	0
other	7401202102	0
other	7401202901	0
other	8901903802	0
other	7409704701	0
other	7409900902	0
other	8909900401	0
other	7501002702	0
other	9003301501	0
other	9003303001	0
other	9003403101	0
other	9009106802	0
other	9100302302	0
other	9100400802	0
other	9100401602	0
other	7109503301	0
other	7609601702	0
other	7501500602	0
other	7609604402	0
other	7701204702	0
other	7209409301	0
other	7200801002	0
other	7200901201	0
other	7601502902	0
other	9204403202	0
other	9204801201	0
other	9204801202	0
other	7607905502	0
other	7607908101	0
other	8901800101	0
other	7301103602	0
other	7309602001	0
other	7609600902	0
other	7609604702	0
other	7401601802	0
other	7709801102	0
other	7501407502	0
other	8901806601	0
other	8902201401	0
other	8902202401	0
other	8902203201	0
other	7608501402	0
other	7507601302	0
other	7507601602	0
other	9003103901	0
other	9003200702	0
other	9003301902	0
other	9003501602	0
other	9003504502	0
other	9009100701	0
other	9009101902	0
other	9100302402	0
other	9100303402	0
other	7102500701	0
other	7608800501	0
other	7608802201	0
other	9204700402	0
other	7609508001	0
other	7609600301	0
other	7200901302	0
other	7701100402	0
other	9700902401	0
other	9700903801	0
other	7709801002	0
other	7101006302	0
other	7102100302	0
other	7601301302	0
other	8901801602	0
other	7401201001	0
other	8902000401	0
other	8902000901	0
other	8901802402	0
other	8902000601	0
other	7501502102	0
other	7100901002	0
other	9100402302	0
other	7102100202	0
other	7507601601	0
other	7109501102	0
other	7601501802	0
other	7601503801	0
other	7601704102	0
other	7601704501	0
other	9204603101	0
other	7202101201	0
other	7202101202	0
other	7607906201	0
other	7607908502	0
other	7608601901	0
other	7608607201	0
other	7209409502	0
other	7209410402	0
other	7401600802	0
other	7609001402	0
other	7300800702	0
other	7301100601	0
other	7309500302	0
other	7309803602	0
other	7401200602	0
other	7401202202	0
other	7401203901	0
other	7401600501	0
other	7709803001	0
other	7102201102	0
other	7109500501	0
other	9100401402	0
other	8809406202	0
other	7507401001	0
other	7507401601	0
other	7507601502	0
other	8901805602	0
other	8901900502	0
other	7109501202	0
other	7100813202	0
other	9003103802	0
other	9003104201	0
other	9003303301	0
other	9003502702	0
other	9100302002	0
other	7409703002	0
other	7601808402	0
other	7100811502	0
other	7607905402	0
other	7608100602	0
other	7608200501	0
other	9204600202	0
other	7608301502	0
other	7608601501	0
other	7209407102	0
other	7609600602	0
other	7609605502	0
other	8902003601	0
other	9003301301	0
other	8809405801	0
other	8901802202	0
other	8901803902	0
other	8901805001	0
other	8901903901	0
other	8902002502	0
other	8909206601	0
other	9003102202	0
other	9003306502	0
other	9003401901	0
other	9003501002	0
other	7401202802	0
other	7109609702	0
other	9204402402	0
other	7608601801	0
other	7608606501	0
other	9204803201	0
other	7609507102	0
other	7609602602	0
other	7609604501	0
other	7609607402	0
other	9304901002	0
other	7701200702	0
other	7200800102	0
other	7200902902	0
other	7201001301	0
other	7309500101	0
other	9700903302	0
other	9700903402	0
other	7608604302	0
other	7608605701	0
other	7608605802	0
other	7209406702	0
other	8902200401	0
other	8902201201	0
other	7609502902	0
other	7609603402	0
other	7609604401	0
other	7300801801	0
other	7301102202	0
other	7309500201	0
other	7401200901	0
other	7100900102	0
other	7100902002	0
other	9100301002	0
other	8901804401	0
other	8902202902	0
other	7200700501	0
other	7200800901	0
other	7202100601	0
other	7501502601	0
other	7501502602	0
other	9003203501	0
other	8902203801	0
other	7609501601	0
other	8909207601	0
other	7209409302	0
other	7609604902	0
other	7601704001	0
other	9100200701	0
other	7300800401	0
other	7401602101	0
other	7501300502	0
other	7608900802	0
other	7608902102	0
other	7501300401	0
other	7609601302	0
other	7609609702	0
other	8902201702	0
other	7101003201	0
other	7601504102	0
other	7102100101	0
other	8809403302	0
other	7601702501	0
other	8902102902	0
other	8902201701	0
other	8902301901	0
other	7102500301	0
other	9003104602	0
other	7601807901	0
other	9003304302	0
other	7601901902	0
other	7608100902	0
other	7608101002	0
other	9003504401	0
other	7608804802	0
other	7608901202	0
other	7608903001	0
other	7109503101	0
other	7300800601	0
other	7609602102	0
other	7701301501	0
other	7701401602	0
other	7709801901	0
other	7709900902	0
other	8902000101	0
other	8902103401	0
other	8902301001	0
other	9003103102	0
other	9003105802	0
other	9003202301	0
other	9003306402	0
other	9003400101	0
other	9003501402	0
other	7309600102	0
other	7309600401	0
other	9109615102	0
other	7401202101	0
other	7601505001	0
other	9204403402	0
other	7101002201	0
other	9204505402	0
other	7601604702	0
other	7601702701	0
other	7200800201	0
other	7200900402	0
other	800100501	0
other	7109504402	0
other	7608301402	0
other	7209407502	0
other	7209411401	0
other	7609502101	0
other	7609607002	0
other	7301102002	0
other	7100901501	0
other	7102501001	0
other	9003104502	0
other	7401201202	0
other	7401600101	0
other	7401600701	0
other	7401602702	0
other	7409700102	0
other	8902201602	0
other	7200901102	0
other	7409705602	0
other	7409801502	0
other	9003300402	0
other	7409800402	0
other	9204401901	0
other	9204505702	0
other	7609605401	0
other	7609608701	0
other	9204401402	0
other	7501409402	0
other	7501410501	0
other	7501500301	0
other	7501502301	0
other	7501501102	0
other	7709801902	0
other	9204600702	0
other	7709900501	0
other	7401601201	0
other	7401602701	0
other	7409902002	0
other	7601500902	0
other	7608500101	0
other	7601703102	0
other	7608801402	0
other	7601807601	0
other	7601807802	0
other	7607900202	0
other	7608902101	0
other	7608902701	0
other	7609501802	0
other	7609509801	0
other	7609603201	0
other	7701203401	0
other	7709800401	0
other	7709800602	0
other	7709802101	0
other	7202100401	0
other	9100401201	0
other	8809405502	0
other	8901803901	0
other	8901804202	0
other	8901800901	0
other	8901807402	0
other	8901900402	0
other	8902202701	0
other	8909208001	0
other	9003102302	0
other	9003200101	0
other	9003503801	0
other	9100302401	0
other	9109603001	0
other	7309602501	0
other	9204402301	0
other	9204403702	0
other	7501004801	0
other	9204700401	0
other	9609801001	0
other	9204803202	0
other	7409800701	0
other	7501005302	0
other	8902001601	0
other	9700901902	0
other	7507601202	0
other	8909206201	0
other	7002500102	0
other	7601303002	0
other	7601503102	0
other	7100400802	0
other	7601704402	0
other	7507401102	0
other	7601903702	0
other	7601808302	0
other	7607905802	0
other	7608501002	0
other	7608602202	0
other	7101001101	0
other	7101003902	0
other	7102500602	0
other	7608801002	0
other	7608802002	0
other	7608803301	0
other	7608901702	0
other	7609506702	0
other	7609510902	0
other	7609605002	0
other	7609608801	0
other	7200701101	0
other	7200701201	0
other	7209405901	0
other	7209410702	0
other	7300801501	0
other	7309500401	0
other	8902302001	0
other	7401600102	0
other	7401602002	0
other	9003403401	0
other	9009107201	0
other	9109607302	0
other	7300800502	0
other	7501409202	0
other	7501501101	0
other	9109615301	0
other	7507601201	0
other	7507601301	0
other	7501004802	0
other	7601503101	0
other	7601504701	0
other	7607906102	0
other	7608500401	0
other	7607908601	0
other	7609511301	0
other	7609506202	0
other	7609508502	0
other	7701200401	0
other	7701204901	0
other	7701402702	0
other	7609610402	0
other	8809407201	0
other	7701200101	0
other	8809416501	0
other	8901807101	0
other	8902000201	0
other	8902000301	0
other	8902003002	0
other	8902101102	0
other	8909206801	0
other	9003503102	0
other	7701102502	0
other	9109614601	0
other	8901805101	0
other	8909201101	0
other	8709605401	0
other	9003104601	0
other	9003105601	0
other	9204401902	0
other	9003403902	0
other	9003501702	0
other	9204505801	0
other	9204702902	0
other	8902101901	0
other	8902102002	0
other	8902202301	0
other	9309701002	0
other	9204804701	0
other	9700901901	0
other	7401204002	0
other	9100201902	0
other	7409900702	0
other	7409901302	0
other	9801704902	0
other	7501407401	0
other	7501300102	0
other	7501500701	0
other	7501409302	0
other	7507401201	0
other	7507401202	0
other	7601302602	0
other	7002500901	0
other	7601504001	0
other	7601604001	0
other	7709800701	0
other	7601703502	0
other	7609608202	0
other	7601604601	0
other	7100902101	0
other	7101002202	0
other	7101004102	0
other	7101004802	0
other	7102200602	0
other	7100900101	0
other	7609503502	0
other	7609507602	0
other	7609508701	0
other	7201500502	0
other	7200700701	0
other	7200902101	0
other	7200903201	0
other	8901802502	0
other	8901805601	0
other	7209406701	0
other	7401203402	0
other	7409900701	0
other	9003403602	0
other	7209411402	0
other	8901901601	0
other	9100402101	0
other	7501300501	0
other	8902202101	0
other	7301103402	0
other	8709605302	0
other	7409901601	0
other	9204505401	0
other	9003303002	0
other	7601303102	0
other	7601303901	0
other	9609742302	0
other	7409704602	0
other	9003304902	0
other	7601703301	0
other	7507401701	0
other	9003504002	0
other	9100200102	0
other	7701300401	0
other	7201501702	0
other	7608606602	0
other	7608608601	0
other	7607903601	0
other	7607905102	0
other	7709801602	0
